hex_code,occurence,R,G,B,percent,Movement
#475C24,243894,71,92,36,7.8,Impressionism
#7D943C,96324,125,148,60,3.08,Impressionism
#C0DCFF,52099,192,220,255,1.67,Impressionism
#7F96B6,29155,127,150,182,0.93,Impressionism
#B9CFA1,23471,185,207,161,0.75,Impressionism
#5F5053,153725,95,80,83,55.0,Impressionism
#716945,78733,113,105,69,28.17,Impressionism
#E5E5E3,22404,229,229,227,8.02,Impressionism
#331C14,12011,51,28,20,4.3,Impressionism
#A29DA1,7775,162,157,161,2.78,Impressionism
#B19E64,4117,177,158,100,1.47,Impressionism
#1A1B2F,527,26,27,47,0.19,Impressionism
#673C1C,130,103,60,28,0.05,Impressionism
#515280,69,81,82,128,0.02,Impressionism
